Username,Handle,Timestamp,Tweet Text,Comments,Retweets,Likes
JMA,@JMA986,2022-09-22T23:54:34.000Z,"Concordo com isso, mas isso é apenas a forma.
O grande problema é o conteúdo.
Se passasse a ser NOTÍCIAS/FACTOS em vez de propaganda, omissão, manipulação de percepções, e #FakeNews, isso sim era um avanço civilizacional para todos os regimes, e em particular os Ocidentais.",,,3
Alex Z,@azanin,2022-09-26T21:37:57.000Z,"...radical significa normal, de centro direita? Pq vcs mentem e distorcem absolutamente tudo. #fakenews como sempre.",,,
Vira Lata Caramelo,@viralatakramelo,2022-09-26T14:24:11.000Z,"#fakenews você nao provou sua inocência 
A unica coisa que você prova constantemente é como o brasileiro é um povo imbecil.",,,
Nillo Silva,@10_naas,2022-09-26T22:09:47.000Z,Na próxima semana vamos saber quem é que divulga #fakenews . Aguarde!,,,1
Priscila C Reis,@PriscilaCostaR4,2022-09-20T21:12:41.000Z,"Olha essa acusação!!
#fakenews 
#EsquerdaNuncaMais",,,
Dr. Viviane Vladimirschi,@vvladi,2022-09-26T16:03:01.000Z,"O aumento do dólar não tem nada a ver com o Lula #fakenews 
@verified",,,3
Ju Nascimento,@JuNasci08693158,2022-09-19T16:33:03.000Z,"Não tenho mais PACIÊNCIA  com essa TURMA  AFFER, Todos os dias é #MENTIRAS #FAKENEWS  Onde vocês estavam  quando o PT do Lula Deviou verbas,  da Saúde, segurança pública, do FIES, do Rio São Francisco, do exército brasileiro, do bolsa Família, das moradias, financiando DITADURAS?",,1,1
José Carlos Lucan,@lucansp,2022-09-22T13:01:28.000Z,"Durante evento em São Paulo, ministro da Economia disse que governo está transferindo, para os mais pobres, três vezes mais do que recebiam antes #fakenews #ABRASEUOLHO eleitor do Brasil",,,
João Paulo M. A. Cardoso,@jpmacardoso97,2022-09-23T21:55:00.000Z,"@uneoficial
 , se o 
@jairbolsonaro
 é o senhor da morte, o que o 
@LulaOficial
 é!? 
#Fakenews",,,
Mari M,@MariiSyM,2022-09-23T02:19:39.000Z,Essa #FakeNews pode..... ,,,
.,@84jailson,2022-09-24T18:43:28.000Z,"#LulaEoPTtudoNoPrimeiroTurno
COM IRREGULARIDADES LOJA HAVAN EM NATAL NAO E LIBERADA PARA SER INAUGURADA E dono da Havan aproveita pra fazer campanha politica contra o governo do RN #HAVAN https://98fmnatal.com.br/manchete/luciano-hang-pede-desculpas-e-admite-que-havan-tem-pendencias/… #lula #RN #fakenews",,,1
hugobezerra,@hugo_b_bezerra,2022-09-26T22:17:08.000Z,"Não seja um propagador de mentiras. Antes de compartilhar, pesquise, leia, verifique. Isto é fácil, isto é justo, isto é digno.
Chega de #FakeNews!

É falso que Bolsonaro aplaudido de pé após discurso na ONU.",,,
Ronaldo Penariol Viotto,@RonaldoViotto,2022-09-26T10:12:14.000Z,"@rodrigobocardi
 #bdsp fazendo #fakenews. Tarciso disse *quase* 600 milhões de doses de vacina. Como essa mulher desinformada diz que não é bem assim? #sacanagem hein Rodrigo!.",,,1
patriotabrasileiro,@jsouzapatriot,2022-09-21T02:39:32.000Z,"@monicabergamo
 é por isso que você e 
@folha
 está postando mentiras da @pingonosisJP e  #FakeNews",,1,3
Casquilho,@Casquilho_,2022-09-25T23:36:46.000Z,"Só não é verdade, mas tudo bem... divulga tuas #fakenews ai kkkkkk",2,,2
Mirelys Gonzalez,@Mirelys71,2022-09-19T03:48:05.000Z,"#FakeNews desmentido, estemos alertas!!!",,,
